loan_id,age,income,loan_amount,loan_purpose,employment_status,marital_status,has_default
5742,65,74740,3792,education,employed,single,1
5743,35,42488,1420,personal,self-employed,married,0
5744,68,58515,30224,medical,self-employed,single,0
5745,29,136411,20198,education,self-employed,married,0
5746,57,109144,36608,medical,self-employed,married,0
5747,34,47898,47205,business,self-employed,married,1
5748,32,21919,18415,education,self-employed,single,0
5749,59,70070,41407,education,self-employed,divorced,0
5750,32,82613,18875,personal,self-employed,divorced,0
5751,32,116707,5975,medical,self-employed,divorced,1
5752,56,131777,27461,business,employed,divorced,1
5753,30,106135,22331,business,self-employed,single,1
5754,34,102501,17893,medical,self-employed,divorced,0
5755,49,67003,19243,medical,unemployed,divorced,0
5756,26,68478,16535,business,unemployed,married,0
5757,57,34434,6061,medical,unemployed,single,0
5758,37,66246,2858,personal,self-employed,married,0
5759,43,56649,26489,medical,employed,divorced,1
5760,44,79030,14678,personal,employed,married,0
5761,38,73061,35833,personal,unemployed,divorced,0
5762,35,21999,48159,medical,unemployed,married,0
5763,30,34849,20350,education,self-employed,single,0
5764,33,96439,14346,education,employed,married,0
5765,26,135088,49005,personal,employed,married,0
5766,29,133004,7773,medical,unemployed,married,0
5767,61,72800,30465,personal,employed,married,0
5768,55,25445,10788,medical,unemployed,divorced,0
5769,36,120932,33343,medical,unemployed,married,0
5770,24,38040,47862,business,self-employed,single,0
5771,52,135308,38210,education,unemployed,married,0
5772,65,84315,10247,education,self-employed,single,0
5773,35,20246,46963,business,employed,married,1
5774,33,51153,42983,business,employed,divorced,0
5775,56,25212,36972,business,unemployed,single,0
5776,21,23339,17959,personal,unemployed,single,0
5777,42,108678,24807,personal,self-employed,married,0
5778,49,76238,35133,personal,self-employed,divorced,0
5779,57,39394,25218,personal,employed,divorced,1
5780,30,73871,22734,personal,employed,single,0
5781,62,120672,23828,education,unemployed,married,0
5782,34,97722,18400,education,unemployed,divorced,0
5783,66,54607,21002,medical,self-employed,divorced,0
5784,54,72055,33793,education,unemployed,divorced,0
5785,23,124509,37492,business,self-employed,married,0
5786,36,24395,33217,education,employed,married,0
5787,30,147378,37226,business,employed,single,1
5788,43,35290,28932,education,unemployed,married,0
5789,31,107687,44327,personal,self-employed,divorced,0
5790,48,85078,31875,education,unemployed,single,0
5791,21,23691,26046,medical,unemployed,married,1
5792,56,27470,24664,personal,self-employed,divorced,0
5793,25,23841,25453,personal,unemployed,divorced,0
5794,42,122652,5746,medical,self-employed,single,0
5795,30,83197,24973,education,self-employed,single,1
5796,49,75773,14217,education,unemployed,married,0
5797,55,37776,24362,medical,self-employed,married,0
5798,55,146630,42835,personal,employed,single,0
5799,45,91596,10133,medical,employed,single,1
5800,47,138943,36809,business,employed,divorced,0
5801,20,47584,41533,business,employed,married,0
5802,45,133829,6404,education,unemployed,divorced,0
5803,20,24300,34339,personal,employed,single,0
5804,62,23338,29725,business,employed,single,0
5805,51,82601,9796,medical,employed,single,0
5806,33,25487,46380,education,employed,married,0
5807,39,56282,49073,education,unemployed,single,0
5808,49,115065,22364,personal,employed,single,0
5809,55,135447,42341,business,self-employed,married,0
5810,25,115798,2236,education,self-employed,single,0
5811,25,145648,3380,medical,unemployed,married,0
5812,23,96816,40945,business,unemployed,single,1
5813,31,128611,15538,education,unemployed,married,1
5814,49,48804,12971,education,employed,married,0
5815,52,29915,44065,business,unemployed,married,0
5816,27,31158,35285,business,employed,married,0
5817,20,94157,18917,personal,unemployed,divorced,0
5818,29,30547,39655,medical,self-employed,married,0
5819,66,108713,12486,personal,self-employed,married,0
5820,48,131789,38410,personal,employed,married,0
5821,46,22459,26446,medical,unemployed,married,0
5822,22,48768,22703,medical,self-employed,single,0
5823,69,83146,45191,personal,employed,single,0
5824,42,123577,12399,business,self-employed,married,0
5825,58,70870,39829,medical,unemployed,married,0
5826,48,127761,13685,personal,employed,divorced,0
5827,38,123727,23241,business,self-employed,married,0
5828,37,70460,5487,education,unemployed,married,0
5829,56,102970,13018,business,employed,married,0
5830,39,80817,31825,personal,self-employed,single,0
5831,21,58247,8750,medical,self-employed,married,0
5832,30,35419,18684,business,employed,married,1
5833,62,120553,44118,business,unemployed,divorced,1
5834,59,55577,15410,business,employed,single,0
5835,67,22921,16105,medical,self-employed,divorced,0
5836,66,24676,19913,medical,self-employed,married,1
5837,37,105961,37028,business,self-employed,divorced,0
5838,69,120721,48342,business,unemployed,married,0
5839,30,69684,47480,personal,self-employed,married,0
5840,34,33463,18711,medical,self-employed,single,0
5841,53,148101,25967,business,employed,divorced,0
5842,50,45474,37023,medical,self-employed,married,0
5843,18,60935,37005,medical,employed,divorced,1
5844,32,145534,27622,medical,self-employed,single,0
5845,30,87005,46201,personal,employed,married,0
5846,34,145800,10497,education,employed,single,0
5847,41,78596,17350,medical,employed,divorced,0
5848,25,92828,49709,medical,employed,divorced,1
5849,67,143649,23696,business,unemployed,divorced,0
5850,44,110945,28470,medical,self-employed,married,0
5851,62,109062,31889,education,unemployed,married,0
5852,40,75152,11224,medical,self-employed,married,0
5853,63,109001,42724,personal,employed,single,0
5854,25,116491,6465,business,self-employed,divorced,0
5855,25,112321,17882,education,employed,divorced,0
5856,43,106569,33203,personal,self-employed,divorced,0
5857,64,92467,28944,education,employed,single,0
5858,30,72576,30837,business,self-employed,married,0
5859,56,86627,3944,medical,self-employed,single,0
5860,54,45772,25336,business,self-employed,divorced,0
5861,66,36363,39624,business,employed,divorced,0
5862,45,48490,45764,medical,self-employed,single,1
5863,42,79004,32796,personal,employed,married,0
5864,33,142537,29789,education,unemployed,married,0
5865,19,73806,46420,personal,self-employed,divorced,0
5866,35,20260,25222,medical,employed,single,0
5867,34,95992,39845,education,employed,married,0
5868,47,42320,1135,medical,employed,single,0
5869,56,98971,16773,personal,unemployed,divorced,0
5870,30,147780,43060,business,employed,divorced,1
5871,49,62145,27447,education,unemployed,divorced,0
5872,67,83688,5033,medical,unemployed,divorced,0
5873,46,68581,21497,education,employed,married,0
5874,63,112561,15178,education,self-employed,divorced,0
5875,47,113645,7546,personal,unemployed,married,0
5876,35,40754,9396,business,employed,married,0
5877,30,89837,21978,education,unemployed,single,0
5878,60,27207,44331,personal,employed,divorced,0
5879,38,47920,13882,education,employed,married,0
5880,47,107739,17945,business,unemployed,single,0
5881,38,143746,22784,education,employed,single,1
5882,65,134780,4314,business,unemployed,divorced,0
5883,34,107081,19595,personal,employed,divorced,0
5884,57,44016,19755,personal,self-employed,single,0
5885,36,116634,33311,business,self-employed,married,0
5886,69,80522,46695,business,unemployed,divorced,0
5887,32,144231,31598,personal,unemployed,single,1
5888,26,140896,36449,business,unemployed,single,0
5889,69,94092,36574,business,unemployed,married,0
5890,27,74068,45729,medical,self-employed,married,0
5891,61,132099,19639,education,unemployed,single,1
5892,48,40102,46370,personal,employed,married,0
5893,40,124429,32023,personal,employed,divorced,1
5894,69,21924,10092,medical,unemployed,single,0
5895,47,105015,7382,business,employed,married,0
5896,50,124987,43710,business,unemployed,married,0
5897,69,74333,4159,business,employed,married,1
5898,26,104458,6656,personal,employed,married,0
5899,64,144176,2452,medical,unemployed,single,0
5900,18,104196,43203,education,unemployed,married,0
5901,61,66099,19706,medical,self-employed,divorced,0
5902,52,77346,10862,personal,unemployed,divorced,0
5903,28,146372,11219,education,self-employed,single,0
5904,51,95481,24481,business,unemployed,single,1
5905,33,70062,35536,medical,employed,divorced,0
5906,26,20306,7096,medical,self-employed,divorced,0
5907,49,108495,38953,personal,employed,single,0
5908,32,89767,12855,medical,unemployed,divorced,0
5909,29,124332,44262,education,unemployed,divorced,0
5910,50,32207,15460,medical,unemployed,single,0
5911,62,59426,34937,personal,unemployed,single,1
5912,31,26336,22094,medical,self-employed,married,0
5913,25,132200,40358,education,self-employed,married,0
5914,25,95166,28924,education,unemployed,divorced,0
5915,44,37256,18789,personal,employed,single,0
5916,29,119445,1123,business,self-employed,married,1
5917,18,69817,49394,personal,employed,divorced,0
5918,60,126704,6909,business,unemployed,divorced,0
5919,57,53719,32854,education,self-employed,divorced,0
5920,59,62017,4896,medical,self-employed,divorced,1
5921,68,65704,41834,medical,self-employed,single,1
5922,28,50013,43141,education,employed,divorced,0
5923,56,99991,18111,personal,unemployed,married,0
5924,60,90258,8039,medical,unemployed,single,1
5925,48,98348,45844,personal,self-employed,divorced,0
5926,34,115812,25099,medical,self-employed,married,0
5927,50,56776,4670,business,unemployed,married,0
5928,49,30060,44335,medical,employed,single,0
5929,46,98592,16029,business,self-employed,single,0
5930,38,26655,32811,medical,employed,single,0
5931,38,108110,16793,medical,employed,married,0
5932,57,69923,42318,medical,unemployed,married,0
5933,40,98563,49106,medical,unemployed,divorced,1
5934,23,24030,21126,medical,employed,single,0
5935,39,109779,20228,personal,employed,single,0
5936,67,53289,19595,business,unemployed,single,0
5937,55,39739,1972,business,self-employed,single,1
5938,54,119704,1360,medical,employed,married,0
5939,62,149157,3632,personal,self-employed,single,0
5940,68,130234,36958,personal,employed,married,0
5941,25,81687,38716,education,unemployed,married,1
5942,58,56491,16346,education,self-employed,single,1
5943,66,115549,49322,personal,unemployed,married,0
5944,52,92115,19008,education,employed,married,0
5945,68,137935,13120,business,unemployed,single,0
5946,28,103778,31283,personal,self-employed,single,0
5947,41,24781,8818,education,unemployed,divorced,0
5948,66,40448,6119,personal,self-employed,married,0
5949,38,131177,31579,education,unemployed,married,0
5950,68,71550,46721,personal,unemployed,divorced,0
5951,19,69294,48668,medical,self-employed,divorced,0
5952,57,41446,30837,business,self-employed,single,1
5953,36,96579,1975,education,self-employed,divorced,0
5954,56,105389,17265,medical,employed,single,1
5955,45,134679,5318,personal,unemployed,single,0
5956,34,105615,36081,medical,self-employed,single,0
5957,23,37101,42515,business,employed,married,0
5958,36,86178,44069,education,employed,married,1
5959,55,48016,48816,education,self-employed,single,0
5960,45,38932,14134,personal,self-employed,divorced,1
5961,19,64653,40432,business,self-employed,married,0
5962,55,110481,47150,medical,employed,married,1
5963,54,72802,11841,personal,employed,divorced,0
5964,68,27549,27135,education,unemployed,married,0
5965,69,98933,13427,medical,employed,divorced,1
5966,21,45362,41251,personal,self-employed,divorced,1
5967,39,67842,35131,medical,unemployed,married,1
5968,43,66539,37727,medical,unemployed,divorced,0
5969,66,53717,26165,personal,unemployed,divorced,0
5970,60,74596,2749,medical,unemployed,single,1
5971,53,135209,34308,medical,self-employed,single,0
5972,30,43016,8634,business,unemployed,married,0
5973,69,75200,11614,business,self-employed,divorced,0
5974,49,100268,25866,education,employed,married,0
5975,34,80287,11282,business,self-employed,married,0
5976,58,135042,21319,personal,unemployed,single,0
5977,53,147922,37726,medical,employed,divorced,0
5978,63,112447,16412,education,employed,married,0
5979,36,103402,37627,business,employed,married,0
5980,52,62607,9050,medical,unemployed,single,0
5981,63,47621,25583,personal,self-employed,single,0
5982,57,32823,19041,medical,self-employed,single,1
5983,45,49986,7185,personal,unemployed,married,0
5984,18,141682,21812,medical,unemployed,divorced,0
5985,59,84325,26832,education,employed,single,0
5986,35,136903,18423,education,self-employed,single,0
5987,65,147925,48156,business,unemployed,divorced,0
5988,57,139404,42644,business,unemployed,married,0
5989,50,77771,37786,medical,self-employed,married,0
5990,29,74973,30665,medical,employed,divorced,1
5991,25,137225,10989,business,employed,single,0
5992,41,34690,19208,business,employed,divorced,0
5993,33,59107,24054,medical,self-employed,married,0
5994,67,77888,31477,medical,unemployed,married,1
5995,21,30956,31374,medical,unemployed,single,0
5996,55,106839,42220,education,unemployed,single,0
